day,hour,T_a_C,Majlis_model_C,Majlis_eplus_C,Majlis_mode,Living_model_C,Living_eplus_C,Living_mode,Master_model_C,Master_eplus_C,Master_mode,Bedroom2_model_C,Bedroom2_eplus_C,Bedroom2_mode,Bedroom3_model_C,Bedroom3_eplus_C,Bedroom3_mode,P_total_kW
26,3.00,29.00,23.147,23.352,0,24.769,24.536,0,25.251,25.393,0,23.516,23.311,1,23.516,23.882,1,3.6
26,3.25,29.01,23.648,23.947,0,25.178,25.127,0,24.022,24.054,1,22.072,21.738,1,22.072,22.336,1,5.4
26,3.50,29.06,24.117,24.254,0,23.969,23.894,1,22.885,22.888,1,22.739,22.377,0,22.739,23.095,0,3.6
26,3.75,29.13,24.558,24.780,0,22.856,22.878,1,23.425,23.347,0,23.356,23.018,0,23.356,23.843,0,1.8
26,4.00,29.24,24.976,25.042,0,23.425,23.419,0,23.933,23.910,0,23.932,23.606,0,23.932,24.554,0,0.0
26,4.25,29.37,25.374,25.366,0,23.961,24.033,0,24.415,24.333,0,24.470,24.142,0,24.470,25.012,0,0.0
26,4.50,29.53,24.430,24.569,1,24.469,24.533,0,24.873,24.938,0,24.978,24.713,0,24.978,25.424,0,1.8
26,4.75,29.72,23.565,23.596,1,24.953,24.780,0,25.312,25.378,0,25.459,25.292,0,25.459,25.853,0,1.8
26,5.00,29.94,22.776,22.834,1,25.417,25.435,0,24.145,24.208,1,23.931,23.796,1,23.931,24.286,1,7.2
26,5.25,30.18,23.384,23.464,0,24.274,24.113,1,23.080,22.996,1,22.549,22.323,1,22.549,22.936,1,7.2
26,5.50,30.45,23.969,23.914,0,23.237,23.040,1,22.110,22.121,1,23.291,22.984,0,23.291,23.486,0,3.6
26,5.75,30.74,24.533,24.280,0,22.299,22.323,1,22.821,22.807,0,23.995,23.646,0,23.995,23.886,0,1.8
26,6.00,31.05,25.079,24.886,0,23.046,22.977,0,23.504,23.324,0,24.667,24.503,0,24.667,24.654,0,0.0
26,6.25,31.38,24.285,24.066,1,23.761,23.507,0,24.161,24.222,0,25.311,25.290,0,25.311,25.454,0,1.8
26,6.50,31.74,23.572,23.476,1,24.449,24.213,0,24.797,24.794,0,23.944,23.913,1,23.944,24.255,1,5.4
26,6.75,32.11,22.935,22.820,1,25.114,24.763,0,25.414,25.405,0,22.720,22.624,1,22.720,23.175,1,5.4
26,7.00,32.50,23.694,23.420,0,24.168,23.733,1,24.424,24.383,1,23.617,23.396,0,23.617,23.740,0,3.6
26,7.25,32.90,24.429,24.052,0,23.323,22.776,1,23.534,23.530,1,24.473,24.400,0,24.473,24.632,0,3.6
26,7.50,33.32,25.141,24.657,0,22.573,22.083,1,22.739,22.801,1,25.293,25.210,0,25.293,25.311,0,3.6
26,7.75,33.75,24.509,24.010,1,23.501,23.166,0,23.622,23.715,0,24.094,24.055,1,24.094,24.066,1,5.4
26,8.00,34.19,23.952,23.482,1,24.393,24.050,0,24.473,24.528,0,23.029,22.872,1,23.029,23.164,1,5.4
26,8.25,34.63,23.464,22.971,1,25.251,24.910,0,25.294,25.216,0,22.089,21.883,1,22.089,21.970,1,5.4
26,8.50,35.09,23.043,22.692,1,24.489,24.175,1,24.499,24.294,1,23.251,23.101,0,23.251,23.102,0,5.4
26,8.75,35.54,22.683,22.259,1,23.818,23.309,1,23.794,23.511,1,24.355,24.270,0,24.355,24.201,0,5.4
26,9.00,36.00,23.705,23.126,0,23.231,22.729,1,23.173,22.913,1,25.406,25.340,0,25.406,25.140,0,3.6
26,9.25,36.46,24.688,24.031,0,22.723,22.232,1,22.630,22.440,1,24.420,24.492,1,24.420,24.160,1,7.2
26,9.50,36.91,25.634,24.828,0,23.878,23.399,0,23.748,23.568,0,23.553,23.546,1,23.553,23.178,1,3.6
26,9.75,37.37,25.220,24.359,1,24.979,24.581,0,24.819,24.721,0,22.795,22.722,1,22.795,22.359,1,5.4
26,10.00,37.81,24.866,24.134,1,26.032,25.709,0,25.844,25.896,0,24.124,24.017,0,24.124,23.829,0,1.8
26,10.25,38.25,24.568,23.867,1,25.448,25.001,1,25.237,25.380,1,25.380,25.340,0,25.380,25.188,0,5.4
26,10.50,38.68,24.321,23.794,1,24.940,24.602,1,24.705,24.772,1,24.579,24.353,1,24.579,24.340,1,9.0
26,10.75,39.10,24.120,23.646,1,24.502,24.127,1,24.241,24.349,1,23.879,23.811,1,23.879,23.650,1,9.0
26,11.00,39.50,23.962,23.415,1,24.127,23.961,1,23.840,23.914,1,23.271,23.206,1,23.271,22.832,1,9.0
26,11.25,39.89,23.842,23.112,1,23.809,23.770,1,23.495,23.602,1,22.744,22.807,1,22.744,22.584,1,9.0
26,11.50,40.26,23.756,23.087,1,23.543,23.506,1,23.203,23.278,1,24.279,24.351,0,24.279,24.246,0,5.4
26,11.75,40.62,23.701,23.001,1,23.323,23.483,1,22.956,22.805,1,25.717,25.832,0,25.717,25.822,0,5.4
26,12.00,40.95,23.674,23.083,1,23.145,23.367,1,24.342,24.077,0,25.076,25.340,1,25.076,25.292,1,7.2
26,12.25,41.26,23.670,23.043,1,23.004,22.974,1,25.650,25.304,0,24.514,24.698,1,24.514,24.501,1,7.2
26,12.50,41.55,23.687,23.156,1,22.895,22.930,1,25.295,24.996,1,24.022,24.167,1,24.022,24.137,1,9.0
26,12.75,41.82,23.721,23.284,1,24.405,24.716,0,24.985,24.645,1,23.593,23.752,1,23.593,23.611,1,7.2
26,13.00,42.06,23.770,23.344,1,25.819,26.209,0,24.715,24.467,1,23.219,23.468,1,23.219,23.335,1,7.2
26,13.25,42.28,23.830,23.355,1,25.553,25.570,1,24.479,24.020,1,22.894,23.316,1,22.894,22.880,1,9.0
26,13.50,42.47,23.900,23.625,1,25.322,25.270,1,24.274,23.766,1,24.599,25.045,0,24.599,24.685,0,5.4
26,13.75,42.63,23.976,23.843,1,25.120,25.012,1,24.096,23.731,1,26.176,26.590,0,26.176,26.446,0,5.4
26,14.00,42.76,24.056,23.989,1,24.943,24.961,1,23.940,23.452,1,25.647,26.186,1,25.647,26.058,1,9.0
26,14.25,42.87,24.138,23.960,1,24.787,24.964,1,23.802,23.268,1,25.170,25.678,1,25.170,25.499,1,9.0
26,14.50,42.94,24.219,23.861,1,24.649,24.786,1,23.680,23.140,1,24.739,25.302,1,24.739,24.920,1,9.0
26,14.75,42.99,24.297,23.900,1,24.524,24.526,1,23.570,23.172,1,24.347,24.879,1,24.347,24.598,1,9.0
26,15.00,43.00,24.372,23.929,1,24.410,24.438,1,23.469,23.223,1,23.988,24.432,1,23.988,24.174,1,9.0
26,15.25,42.99,24.440,24.063,1,24.303,24.385,1,23.374,23.160,1,23.658,23.936,1,23.658,23.771,1,9.0
26,15.50,42.94,24.500,24.016,1,24.201,24.632,1,23.283,23.116,1,23.351,23.438,1,23.351,23.413,1,9.0
26,15.75,42.87,24.550,23.958,1,24.100,24.774,1,23.193,23.113,1,23.063,23.097,1,23.063,23.249,1,9.0
26,16.00,42.76,24.590,24.194,1,24.000,24.517,1,23.102,22.913,1,22.791,22.699,1,22.791,22.927,1,9.0
26,16.25,42.63,24.618,24.252,1,23.897,24.337,1,23.008,22.907,1,24.518,24.466,0,24.518,24.632,0,5.4
26,16.50,42.47,24.632,24.428,1,23.790,23.965,1,22.909,22.808,1,26.088,25.925,0,26.088,26.235,0,5.4
26,16.75,42.28,24.632,24.566,1,23.677,23.749,1,24.393,24.066,0,25.527,25.571,1,25.527,25.807,1,7.2
26,17.00,42.06,24.617,24.724,1,23.555,23.500,1,25.756,25.530,0,24.993,25.062,1,24.993,25.286,1,7.2
26,17.25,41.82,24.587,24.869,1,23.425,23.650,1,25.412,25.234,1,24.484,24.586,1,24.484,24.902,1,9.0
26,17.50,41.55,24.539,24.805,1,23.285,23.482,1,25.074,24.926,1,23.995,24.262,1,23.995,24.518,1,9.0
26,17.75,41.26,24.475,24.374,1,23.133,23.538,1,24.740,24.590,1,23.522,23.635,1,23.522,24.137,1,9.0
26,18.00,40.95,24.393,24.374,1,22.970,23.353,1,24.407,24.276,1,23.062,23.307,1,23.062,23.696,1,9.0
26,18.25,40.62,24.294,24.181,1,24.383,24.508,0,24.074,23.859,1,22.613,22.787,1,22.613,23.133,1,7.2
26,18.50,40.26,24.177,24.235,1,25.664,25.638,0,23.740,23.521,1,24.159,24.461,0,24.159,24.534,0,3.6
26,18.75,39.89,24.041,24.164,1,25.231,25.162,1,23.402,23.446,1,25.547,25.864,0,25.547,25.773,0,5.4
26,19.00,39.50,23.888,23.846,1,24.801,24.638,1,23.061,22.962,1,24.800,25.176,1,24.800,24.858,1,9.0
26,19.25,39.10,23.718,23.742,1,24.373,24.256,1,22.716,22.786,1,24.082,24.575,1,24.082,24.284,1,9.0
26,19.50,38.68,23.530,23.466,1,23.946,23.846,1,23.955,23.891,0,23.389,24.036,1,23.389,23.564,1,7.2
26,19.75,38.25,23.326,23.472,1,23.519,23.540,1,25.074,24.968,0,22.717,23.223,1,22.717,22.855,1,7.2
26,20.00,37.81,23.105,23.178,1,23.091,23.085,1,24.492,24.550,1,24.053,24.630,0,24.053,24.368,0,5.4
26,20.25,37.37,22.868,22.713,1,22.661,22.522,1,23.918,23.927,1,25.241,25.981,0,25.241,25.772,0,5.4
26,20.50,36.91,23.941,23.738,0,23.820,23.706,0,23.354,23.390,1,24.306,25.152,1,24.306,24.855,1,5.4
26,20.75,36.46,24.907,24.935,0,24.858,24.787,0,22.798,22.751,1,23.411,24.095,1,23.411,23.831,1,5.4
26,21.00,36.00,25.774,25.912,0,25.784,25.848,0,23.838,24.051,0,22.553,23.225,1,22.553,22.937,1,3.6
26,21.25,35.54,25.223,25.260,1,25.016,25.100,1,24.771,25.059,0,23.714,24.107,0,23.714,23.953,0,3.6
26,21.50,35.09,24.678,24.532,1,24.271,24.598,1,25.604,25.956,0,24.742,25.054,0,24.742,25.004,0,3.6
26,21.75,34.63,24.140,24.193,1,23.548,23.788,1,24.754,25.112,1,25.648,25.920,0,25.648,25.920,0,5.4
26,22.00,34.19,23.608,23.692,1,22.846,23.135,1,23.933,24.189,1,24.456,24.614,1,24.456,24.727,1,9.0
26,22.25,33.75,23.083,23.122,1,23.754,24.018,0,23.140,23.509,1,23.325,23.417,1,23.325,23.549,1,7.2
26,22.50,33.32,22.565,22.645,1,24.562,24.790,0,22.373,22.659,1,22.252,22.245,1,22.252,22.312,1,7.2
26,22.75,32.90,23.379,23.410,0,25.277,25.620,0,23.221,23.709,0,23.221,23.178,0,23.221,23.317,0,0.0
26,23.00,32.50,24.107,24.214,0,24.319,24.681,1,23.979,24.311,0,24.076,24.121,0,24.076,24.233,0,1.8
26,23.25,32.11,24.757,24.641,0,23.403,23.793,1,24.655,25.009,0,24.829,24.784,0,24.829,24.873,0,1.8
26,23.50,31.74,25.336,25.406,0,22.528,22.958,1,25.255,25.799,0,25.489,25.329,0,25.489,25.476,0,1.8
26,23.75,31.38,24.525,24.500,1,23.283,23.570,0,24.196,24.604,1,24.078,23.932,1,24.078,23.908,1,7.2
27,0.00,31.05,23.746,23.630,1,23.955,24.141,0,23.190,23.681,1,22.756,22.616,1,22.756,22.655,1,7.2
27,0.25,30.74,23.001,22.858,1,24.554,24.609,0,22.233,22.651,1,23.504,23.463,0,23.504,23.531,0,3.6
27,0.50,30.45,22.287,22.320,1,25.086,25.419,0,22.914,23.525,0,24.167,24.129,0,24.167,24.177,0,1.8
27,0.75,30.18,22.929,22.980,0,23.968,24.291,1,23.528,24.017,0,24.753,24.572,0,24.753,24.803,0,1.8
27,1.00,29.94,23.510,23.462,0,22.916,23.184,1,24.079,24.343,0,25.271,25.214,0,25.271,25.165,0,1.8
27,1.25,29.72,24.035,24.249,0,23.516,23.646,0,24.575,24.869,0,23.740,23.678,1,23.740,23.533,1,3.6
27,1.50,29.53,24.510,24.604,0,24.057,24.249,0,25.022,25.234,0,22.321,22.351,1,22.321,22.122,1,3.6
27,1.75,29.37,24.940,24.934,0,24.546,24.735,0,23.835,24.098,1,22.993,23.086,0,22.993,23.014,0,1.8
27,2.00,29.24,25.331,25.225,0,24.988,25.015,0,22.724,23.076,1,23.598,23.611,0,23.598,23.626,0,1.8
27,2.25,29.13,24.362,24.129,1,25.389,25.361,0,23.276,23.531,0,24.145,24.186,0,24.145,24.209,0,1.8
27,2.50,29.06,23.456,23.180,1,24.164,24.055,1,23.782,24.109,0,24.640,24.534,0,24.640,24.674,0,3.6
27,2.75,29.01,22.610,22.331,1,23.028,22.961,1,24.249,24.684,0,25.091,25.047,0,25.091,25.207,0,3.6
27,3.00,29.00,23.147,22.812,0,21.976,21.907,1,24.681,24.909,0,23.516,23.528,1,23.516,23.504,1,5.4
27,3.25,29.01,23.648,23.478,0,22.594,22.503,0,25.083,25.474,0,22.072,22.032,1,22.072,22.038,1,3.6
27,3.50,29.06,24.117,23.771,0,23.169,23.210,0,23.870,24.259,1,22.739,22.796,0,22.739,22.501,0,1.8
27,3.75,29.13,24.558,24.300,0,23.706,23.936,0,22.749,23.291,1,23.356,23.318,0,23.356,23.365,0,1.8
27,4.00,29.24,24.976,24.576,0,24.211,24.289,0,23.306,23.915,0,23.932,23.796,0,23.932,23.950,0,0.0
27,4.25,29.37,25.374,24.958,0,24.688,25.001,0,23.833,24.393,0,24.470,24.525,0,24.470,24.553,0,0.0
27,4.50,29.53,24.430,23.943,1,25.142,25.665,0,24.333,24.856,0,24.978,25.080,0,24.978,25.099,0,1.8
27,4.75,29.72,23.565,23.379,1,23.985,24.282,1,24.811,25.470,0,25.459,25.395,0,25.459,25.470,0,3.6
27,5.00,29.94,22.776,22.401,1,22.931,23.229,1,25.270,25.850,0,23.931,23.917,1,23.931,23.733,1,7.2
27,5.25,30.18,23.384,22.936,0,23.565,23.905,0,24.124,24.742,1,22.549,22.406,1,22.549,22.341,1,5.4
27,5.50,30.45,23.969,23.659,0,24.171,24.607,0,23.079,23.317,1,23.291,23.214,0,23.291,23.020,0,1.8
27,5.75,30.74,24.533,23.982,0,24.754,25.324,0,22.130,22.319,1,23.995,23.989,0,23.995,23.842,0,1.8
27,6.00,31.05,25.079,24.586,0,25.316,25.764,0,22.863,22.952,0,24.667,24.725,0,24.667,24.539,0,0.0
27,6.25,31.38,24.285,23.865,1,24.271,24.589,1,23.566,23.453,0,25.311,25.479,0,25.311,25.138,0,3.6
27,6.50,31.74,23.572,23.313,1,23.331,23.852,1,24.245,24.412,0,23.944,24.052,1,23.944,23.589,1,7.2
27,6.75,32.11,22.935,22.587,1,22.490,23.212,1,24.901,25.034,0,22.720,22.864,1,22.720,22.425,1,7.2
27,7.00,32.50,23.694,23.339,0,23.330,24.097,0,25.538,25.868,0,23.617,23.990,0,23.617,23.391,0,0.0
27,7.25,32.90,24.429,23.915,0,24.138,24.933,0,24.568,24.841,1,24.473,24.753,0,24.473,24.022,0,1.8
27,7.50,33.32,25.141,24.838,0,24.917,25.715,0,23.699,23.951,1,25.293,25.528,0,25.293,24.971,0,1.8
27,7.75,33.75,24.509,24.147,1,25.670,26.503,0,22.922,23.342,1,24.094,24.333,1,24.094,23.883,1,7.2
27,8.00,34.19,23.952,23.328,1,24.808,25.524,1,23.823,23.956,0,23.029,23.258,1,23.029,22.912,1,7.2
27,8.25,34.63,23.464,22.935,1,24.045,24.643,1,24.692,24.927,0,22.089,22.270,1,22.089,21.996,1,7.2
27,8.50,35.09,23.043,22.566,1,23.373,23.705,1,25.530,25.697,0,23.251,23.424,0,23.251,23.115,0,3.6
27,8.75,35.54,22.683,22.231,1,22.786,23.254,1,24.751,24.880,1,24.355,24.509,0,24.355,24.212,0,5.4
27,9.00,36.00,23.705,23.084,0,23.867,24.468,0,24.061,24.154,1,25.406,25.562,0,25.406,25.201,0,1.8
27,9.25,36.46,24.688,23.945,0,24.901,25.330,0,23.454,23.713,1,24.420,24.663,1,24.420,24.090,1,5.4
27,9.50,36.91,25.634,24.862,0,25.892,26.339,0,22.923,23.325,1,23.553,23.718,1,23.553,23.142,1,5.4
27,9.75,37.37,25.220,24.475,1,25.253,25.627,1,24.053,24.664,0,22.795,22.979,1,22.795,22.403,1,7.2
27,10.00,37.81,24.866,24.136,1,24.695,24.939,1,25.133,25.628,0,24.124,24.287,0,24.124,23.842,0,3.6
27,10.25,38.25,24.568,23.684,1,24.211,24.469,1,24.578,25.051,1,25.380,25.487,0,25.380,25.169,0,5.4
27,10.50,38.68,24.321,23.600,1,23.796,23.827,1,24.093,24.529,1,24.579,24.666,1,24.579,24.579,1,9.0
27,10.75,39.10,24.120,23.492,1,23.444,23.587,1,23.673,23.951,1,23.879,24.032,1,23.879,24.001,1,9.0
27,11.00,39.50,23.962,23.500,1,23.148,23.179,1,23.313,23.702,1,23.271,23.288,1,23.271,23.422,1,9.0
27,11.25,39.89,23.842,23.468,1,22.904,22.909,1,23.006,23.284,1,22.744,22.758,1,22.744,22.837,1,9.0
27,11.50,40.26,23.756,23.699,1,24.296,24.463,0,22.749,23.200,1,24.279,24.296,0,24.279,24.367,0,3.6
27,11.75,40.62,23.701,23.693,1,25.610,25.855,0,24.125,24.579,0,25.717,25.625,0,25.717,25.774,0,1.8
27,12.00,40.95,23.674,23.797,1,25.260,25.824,1,25.426,25.777,0,25.076,24.956,1,25.076,25.090,1,7.2
27,12.25,41.26,23.670,23.978,1,24.960,25.496,1,25.067,25.352,1,24.514,24.410,1,24.514,24.538,1,9.0
27,12.50,41.55,23.687,24.004,1,24.705,25.260,1,24.754,25.098,1,24.022,24.023,1,24.022,24.203,1,9.0
27,12.75,41.82,23.721,23.971,1,24.488,24.974,1,24.482,24.750,1,23.593,23.626,1,23.593,23.841,1,9.0
27,13.00,42.06,23.770,24.075,1,24.306,24.740,1,24.248,24.388,1,23.219,23.152,1,23.219,23.343,1,9.0
27,13.25,42.28,23.830,24.009,1,24.154,24.516,1,24.046,24.289,1,22.894,22.905,1,22.894,22.853,1,9.0
27,13.50,42.47,23.900,23.868,1,24.028,24.319,1,23.873,24.176,1,24.599,24.594,0,24.599,24.563,0,5.4
27,13.75,42.63,23.976,23.898,1,23.923,24.288,1,23.723,24.036,1,26.176,26.157,0,26.176,25.999,0,5.4
27,14.00,42.76,24.056,24.008,1,23.836,24.119,1,23.594,23.892,1,25.647,25.479,1,25.647,25.660,1,9.0
27,14.25,42.87,24.138,24.111,1,23.763,24.157,1,23.481,23.829,1,25.170,25.097,1,25.170,25.132,1,9.0
27,14.50,42.94,24.219,24.110,1,23.701,23.889,1,23.382,23.776,1,24.739,24.703,1,24.739,24.766,1,9.0
27,14.75,42.99,24.297,24.074,1,23.648,23.809,1,23.294,23.519,1,24.347,24.151,1,24.347,24.371,1,9.0
27,15.00,43.00,24.372,23.974,1,23.599,24.166,1,23.213,23.470,1,23.988,23.931,1,23.988,24.104,1,9.0
27,15.25,42.99,24.440,24.115,1,23.553,23.930,1,23.136,23.396,1,23.658,23.771,1,23.658,23.669,1,9.0
27,15.50,42.94,24.500,24.356,1,23.507,23.823,1,23.062,23.396,1,23.351,23.391,1,23.351,23.470,1,9.0
27,15.75,42.87,24.550,24.597,1,23.459,23.720,1,22.988,23.300,1,23.063,23.153,1,23.063,23.241,1,9.0
27,16.00,42.76,24.590,24.823,1,23.407,23.630,1,24.502,24.768,0,22.791,22.881,1,22.791,22.990,1,7.2
27,16.25,42.63,24.618,24.635,1,23.348,23.626,1,25.897,26.270,0,24.518,24.616,0,24.518,24.740,0,3.6
27,16.50,42.47,24.632,24.588,1,23.282,23.576,1,25.590,25.914,1,26.088,26.194,0,26.088,26.219,0,5.4
27,16.75,42.28,24.632,24.664,1,23.207,23.619,1,25.291,25.543,1,25.527,25.637,1,25.527,25.764,1,9.0
27,17.00,42.06,24.617,24.623,1,23.121,23.364,1,24.999,25.289,1,24.993,25.074,1,24.993,25.243,1,9.0
27,17.25,41.82,24.587,24.582,1,23.023,23.286,1,24.710,24.961,1,24.484,24.508,1,24.484,24.815,1,9.0
27,17.50,41.55,24.539,24.511,1,22.913,23.236,1,24.423,24.840,1,23.995,23.956,1,23.995,24.278,1,9.0
27,17.75,41.26,24.475,24.461,1,24.379,24.645,0,24.135,24.573,1,23.522,23.388,1,23.522,23.661,1,7.2
27,18.00,40.95,24.393,24.318,1,25.712,25.978,0,23.846,24.303,1,23.062,22.998,1,23.062,23.157,1,7.2
27,18.25,40.62,24.294,23.984,1,25.330,25.646,1,23.553,23.883,1,22.613,22.589,1,22.613,22.691,1,9.0
27,18.50,40.26,24.177,23.765,1,24.950,25.276,1,23.256,23.578,1,24.159,24.220,0,24.159,24.252,0,5.4
27,18.75,39.89,24.041,23.944,1,24.570,24.759,1,22.954,23.477,1,25.547,25.768,0,25.547,25.598,0,5.4
27,19.00,39.50,23.888,23.634,1,24.190,24.306,1,24.235,24.669,0,24.800,25.055,1,24.800,24.911,1,7.2
27,19.25,39.10,23.718,23.574,1,23.808,23.694,1,25.395,25.562,0,24.082,24.328,1,24.082,24.321,1,7.2
27,19.50,38.68,23.530,23.421,1,23.423,23.546,1,24.852,24.875,1,23.389,23.618,1,23.389,23.728,1,9.0
27,19.75,38.25,23.326,23.247,1,23.035,23.313,1,24.316,24.444,1,22.717,22.895,1,22.717,22.993,1,9.0
27,20.00,37.81,23.105,22.851,1,22.643,22.903,1,23.788,24.124,1,24.053,24.060,0,24.053,24.289,0,5.4
27,20.25,37.37,22.868,22.786,1,23.838,24.108,0,23.266,23.370,1,25.241,25.239,0,25.241,25.511,0,3.6
27,20.50,36.91,23.941,23.895,0,24.908,25.117,0,22.748,22.846,1,24.306,24.440,1,24.306,24.458,1,5.4
27,20.75,36.46,24.907,25.089,0,25.865,25.984,0,23.825,23.920,0,23.411,23.520,1,23.411,23.639,1,3.6
27,21.00,36.00,25.774,26.120,0,25.125,25.217,1,24.792,24.671,0,22.553,22.610,1,22.553,22.597,1,5.4
27,21.25,35.54,25.223,25.265,1,24.406,24.439,1,25.656,25.514,0,23.714,23.749,0,23.714,23.585,0,3.6
27,21.50,35.09,24.678,24.798,1,23.707,23.942,1,24.835,24.667,1,24.742,24.940,0,24.742,24.455,0,5.4
27,21.75,34.63,24.140,24.364,1,23.027,23.333,1,24.040,23.895,1,25.648,25.840,0,25.648,25.408,0,5.4
27,22.00,34.19,23.608,23.677,1,22.364,22.471,1,23.271,23.252,1,24.456,24.679,1,24.456,24.289,1,9.0
27,22.25,33.75,23.083,23.104,1,23.308,23.295,0,22.526,22.406,1,23.325,23.391,1,23.325,23.077,1,7.2
27,22.50,33.32,22.565,22.668,1,24.149,24.198,0,23.393,23.256,0,22.252,22.460,1,22.252,21.969,1,5.4
27,22.75,32.90,23.379,23.495,0,24.895,25.151,0,24.168,24.250,0,23.221,23.545,0,23.221,23.114,0,0.0
27,23.00,32.50,24.107,24.089,0,25.556,25.748,0,24.858,24.859,0,24.076,24.509,0,24.076,23.840,0,0.0
27,23.25,32.11,24.757,24.682,0,24.547,24.646,1,25.470,25.381,0,24.829,25.134,0,24.829,24.793,0,1.8
27,23.50,31.74,25.336,25.376,0,23.587,23.697,1,24.421,24.206,1,25.489,25.714,0,25.489,25.483,0,3.6
27,23.75,31.38,24.525,24.530,1,22.672,22.757,1,23.423,23.170,1,24.078,24.313,1,24.078,24.088,1,9.0
28,0.00,31.05,23.746,23.846,1,23.390,23.588,0,22.472,22.322,1,22.756,22.942,1,22.756,22.773,1,7.2
28,0.25,30.74,23.001,22.729,1,24.031,24.143,0,23.157,23.121,0,23.504,23.672,0,23.504,23.398,0,1.8
28,0.50,30.45,22.287,21.884,1,24.602,24.661,0,23.772,23.668,0,24.167,24.243,0,24.167,24.181,0,1.8
28,0.75,30.18,22.929,22.775,0,25.110,25.216,0,24.323,24.116,0,24.753,24.980,0,24.753,24.918,0,0.0
28,1.00,29.94,23.510,23.364,0,23.973,24.158,1,24.817,24.542,0,25.271,25.378,0,25.271,25.610,0,1.8
28,1.25,29.72,24.035,23.988,0,22.904,23.076,1,25.260,25.046,0,23.740,23.851,1,23.740,24.120,1,5.4
28,1.50,29.53,24.510,24.624,0,23.491,23.848,0,24.068,23.775,1,22.321,22.420,1,22.321,22.668,1,5.4
28,1.75,29.37,24.940,24.842,0,24.022,24.550,0,22.950,22.709,1,22.993,22.939,0,22.993,23.313,0,1.8
28,2.00,29.24,25.331,25.187,0,24.503,24.832,0,23.493,23.423,0,23.598,23.581,0,23.598,23.921,0,0.0
28,2.25,29.13,24.362,24.405,1,24.941,25.426,0,23.989,23.934,0,24.145,24.050,0,24.145,24.387,0,1.8
28,2.50,29.06,23.456,23.560,1,25.339,25.733,0,24.444,24.427,0,24.640,24.670,0,24.640,25.007,0,1.8
28,2.75,29.01,22.610,22.590,1,24.115,24.439,1,24.863,24.989,0,25.091,25.062,0,25.091,25.417,0,3.6
28,3.00,29.00,23.147,23.185,0,22.982,23.432,1,25.251,25.314,0,23.516,23.563,1,23.516,23.806,1,5.4
28,3.25,29.01,23.648,23.750,0,23.524,23.923,0,24.022,24.105,1,22.072,22.004,1,22.072,22.241,1,5.4
28,3.50,29.06,24.117,24.071,0,24.029,24.379,0,22.885,22.973,1,22.739,22.703,0,22.739,22.949,0,1.8
28,3.75,29.13,24.558,24.307,0,24.502,24.875,0,23.425,23.450,0,23.356,23.180,0,23.356,23.471,0,0.0
28,4.00,29.24,24.976,24.851,0,24.947,25.124,0,23.933,24.114,0,23.932,23.658,0,23.932,24.013,0,0.0
28,4.25,29.37,25.374,25.295,0,25.369,25.417,0,24.415,24.473,0,24.470,24.278,0,24.470,24.490,0,0.0
28,4.50,29.53,24.430,24.243,1,24.181,24.217,1,24.873,24.941,0,24.978,24.865,0,24.978,24.934,0,3.6
28,4.75,29.72,23.565,23.535,1,23.097,23.093,1,25.312,25.196,0,25.459,25.265,0,25.459,25.447,0,3.6
28,5.00,29.94,22.776,22.756,1,22.110,21.832,1,24.145,23.889,1,23.931,23.773,1,23.931,23.964,1,9.0
28,5.25,30.18,23.384,23.174,0,22.805,22.600,0,23.080,22.832,1,22.549,22.408,1,22.549,22.580,1,5.4
28,5.50,30.45,23.969,23.822,0,23.468,23.291,0,22.110,21.977,1,23.291,23.169,0,23.291,23.432,0,1.8
28,5.75,30.74,24.533,24.400,0,24.104,23.903,0,22.821,22.416,0,23.995,23.961,0,23.995,24.180,0,0.0
28,6.00,31.05,25.079,24.741,0,24.715,24.276,0,23.504,23.133,0,24.667,24.544,0,24.667,24.805,0,0.0
28,6.25,31.38,24.285,24.174,1,25.305,24.901,0,24.161,23.856,0,25.311,25.239,0,25.311,25.475,0,1.8
28,6.50,31.74,23.572,23.170,1,24.287,23.999,1,24.797,24.772,0,23.944,23.857,1,23.944,24.199,1,7.2
28,6.75,32.11,22.935,22.705,1,23.374,23.322,1,25.414,25.332,0,22.720,22.804,1,22.720,22.784,1,7.2
28,7.00,32.50,23.694,23.518,0,22.559,22.565,1,24.424,24.331,1,23.617,23.588,0,23.617,23.797,0,3.6
28,7.25,32.90,24.429,24.134,0,23.424,23.426,0,23.534,23.475,1,24.473,24.415,0,24.473,24.620,0,1.8
28,7.50,33.32,25.141,24.842,0,24.257,24.179,0,22.739,22.597,1,25.293,25.297,0,25.293,25.534,0,1.8
28,7.75,33.75,24.509,24.273,1,25.059,24.915,0,23.622,23.509,0,24.094,24.301,1,24.094,24.329,1,5.4
28,8.00,34.19,23.952,23.550,1,24.243,23.856,1,24.473,24.498,0,23.029,23.110,1,23.029,23.227,1,7.2
28,8.25,34.63,23.464,23.013,1,23.523,23.155,1,25.294,25.485,0,22.089,22.222,1,22.089,22.251,1,7.2
28,8.50,35.09,23.043,22.546,1,22.890,22.352,1,24.499,24.705,1,23.251,23.370,0,23.251,23.207,0,5.4
28,8.75,35.54,22.683,22.132,1,23.929,23.268,0,23.794,23.916,1,24.355,24.502,0,24.355,24.155,0,3.6
